76	56, 10, 11, 6, 53, 50, 51, 45, 41, 28, 24, 26, 21, 22, 18, 12, 14	 9, 4, 5, 7, 52, 54, 46, 40, 43, 32, 34, 30, 31, 25, 16, 19, 13 	57, 8, 48, 49, 44, 42, 36, 37, 38, 39, 33, 35, 29, 27, 20, 23, 17	55, 47, 15	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
77	56, 9, 10, 11, 4, 54, 50, 45, 40, 36, 38, 29, 21, 23, 17, 18, 14	8, 5, 7, 52, 53, 48, 51, 43, 37, 39, 27, 22, 16, 19, 12, 13, 15 	57, 6, 55, 49, 47, 41, 42, 32, 33, 34, 35, 28, 30, 31, 24, 26, 20 	46, 44, 25	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
78	56, 9, 5, 55, 49, 44, 46, 47, 43, 37, 33, 34, 28, 25, 21, 23, 15	 10, 11, 7, 53, 54, 50, 36, 38, 39, 29, 30, 31, 24, 26, 27, 22, 12 	57, 8, 4, 6, 52, 51, 45, 41, 32, 35, 20, 16, 17, 18, 19, 13, 14 	48, 40, 42	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
79	 56, 8, 10, 4, 7, 54, 51, 47, 41, 37, 38, 29, 25, 26, 18, 12, 15	 6, 52, 53, 55, 49, 46, 40, 43, 39, 32, 33, 28, 30, 31, 17, 13, 14	57, 9, 5, 48, 50, 45, 42, 36, 34, 35, 24, 27, 20, 21, 22, 23, 19	11, 44, 16	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
80	10, 11, 5, 6, 7, 52, 55, 44, 42, 38, 35, 29, 27, 21, 22, 16, 14	56, 8, 53, 54, 47, 40, 41, 37, 32, 30, 31, 24, 26, 23, 18, 19, 12	57, 9, 4, 48, 49, 50, 51, 45, 46, 43, 36, 39, 33, 34, 28, 25, 13 	20, 17, 15	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
81	56, 8, 4, 52, 53, 49, 50, 47, 42, 43, 36, 37, 33, 28, 26, 21, 13	10, 6, 54, 55, 51, 44, 45, 46, 40, 41, 38, 34, 30, 31, 24, 25, 14	 57, 9, 11, 5, 48, 39, 32, 35, 29, 27, 22, 16, 17, 18, 19, 12, 15 	7, 23, 20	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
82	 8, 4, 6, 7, 49, 51, 44, 45, 40, 43, 39, 35, 31, 20, 23, 17, 14 	56, 11, 5, 48, 47, 42, 32, 29, 30, 24, 26, 27, 21, 22, 16, 12, 13	 57, 9, 52, 53, 54, 55, 46, 41, 36, 38, 33, 34, 28, 25, 18, 19, 15	10, 50, 37	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
83	 11, 5, 6, 7, 55, 51, 44, 45, 40, 41, 37, 28, 29, 30, 25, 19, 15	56, 8, 9, 10, 4, 52, 54, 48, 49, 43, 38, 32, 33, 35, 24, 26, 16	57, 46, 47, 42, 36, 34, 31, 27, 20, 21, 22, 23, 17, 18, 12, 13, 14	53, 50, 39	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
84	10, 52, 54, 55, 51, 41, 37, 38, 32, 33, 28, 31, 27, 22, 16, 12, 14 	56, 8, 53, 48, 49, 50, 44, 42, 39, 34, 29, 25, 17, 18, 19, 13, 15 	57, 11, 4, 5, 6, 7, 45, 46, 47, 40, 36, 35, 30, 24, 26, 20, 23 	9, 43, 21	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
85	 56, 8, 10, 5, 55, 51, 46, 38, 39, 32, 28, 24, 26, 20, 21, 17, 12	9, 11, 4, 6, 7, 52, 53, 50, 44, 45, 36, 37, 35, 29, 16, 19, 13	57, 54, 48, 49, 47, 40, 41, 42, 43, 34, 31, 27, 22, 23, 18, 14, 15	33, 30, 25	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
86	9, 5, 7, 49, 51, 46, 47, 40, 39, 32, 33, 31, 26, 16, 18, 14, 15	56, 8, 11, 4, 48, 50, 44, 43, 36, 35, 28, 30, 25, 27, 22, 17, 13	57, 10, 6, 52, 53, 54, 55, 45, 41, 37, 38, 34, 29, 24, 20, 23, 19	42, 21, 12	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
87	56, 11, 4, 7, 52, 55, 45, 36, 37, 39, 32, 31, 25, 20, 16, 19, 12	8, 10, 5, 6, 46, 40, 41, 42, 33, 28, 26, 27, 21, 22, 18, 13, 14	57, 9, 53, 54, 48, 49, 50, 51, 44, 47, 43, 38, 35, 30, 24, 17, 15	34, 29, 23	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
88	8, 10, 4, 53, 54, 55, 46, 43, 39, 33, 35, 29, 30, 26, 20, 23, 15	56, 9, 5, 6, 52, 45, 47, 42, 38, 31, 24, 27, 21, 22, 16, 18, 12	57, 11, 48, 49, 50, 51, 44, 40, 41, 36, 37, 34, 28, 25, 17, 13, 14	 7, 32, 19	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
89	9, 11, 4, 55, 49, 50, 45, 40, 41, 36, 38, 24, 25, 20, 21, 23, 13 	8, 5, 6, 52, 53, 54, 48, 51, 44, 32, 34, 28, 30, 26, 27, 22, 14	57, 10, 46, 47, 42, 43, 37, 39, 33, 35, 29, 31, 16, 17, 18, 19, 15	56, 7, 12	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
90	5, 54, 48, 51, 46, 40, 42, 43, 38, 39, 34, 29, 24, 20, 17, 12, 13	 56, 7, 49, 44, 36, 32, 28, 30, 31, 25, 27, 21, 23, 16, 18, 19, 15	 57, 8, 9, 10, 11, 52, 53, 55, 50, 45, 47, 41, 37, 33, 35, 26, 22	 6, 4, 14	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
91	56, 8, 11, 54, 55, 51, 41, 38, 35, 30, 31, 26, 21, 22, 16, 18, 14 	 10, 52, 53, 44, 45, 47, 40, 43, 39, 33, 34, 28, 20, 23, 17, 12, 13	57, 4, 5, 6, 7, 48, 49, 46, 42, 36, 37, 32, 29, 24, 25, 27, 19	9, 50, 15	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
92	56, 9, 10, 52, 55, 51, 45, 47, 41, 38, 33, 28, 26, 27, 21, 23, 18 	8, 11, 4, 5, 7, 48, 49, 50, 44, 46, 42, 37, 39, 29, 31, 24, 20 	57, 53, 40, 43, 36, 34, 35, 30, 25, 22, 16, 17, 19, 12, 13, 14, 15	6, 54, 32	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
93	56, 53, 54, 55, 50, 42, 36, 33, 35, 29, 31, 27, 21, 16, 17, 12, 14 	9, 10, 52, 48, 49, 44, 41, 43, 37, 38, 39, 34, 28, 24, 26, 20, 13	 57, 8, 11, 4, 5, 6, 7, 51, 45, 46, 47, 40, 30, 25, 22, 19, 15 	8, 5, 4 	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
94	56, 9, 11, 4, 7, 52, 53, 51, 42, 37, 34, 30, 31, 24, 26, 22, 12	 6, 55, 49, 50, 41, 43, 39, 32, 33, 35, 27, 23, 16, 17, 18, 13, 15	57, 8, 10, 5, 48, 44, 45, 46, 47, 36, 38, 29, 25, 20, 21, 19, 14	54, 40, 28	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
95	56, 9, 10, 11, 4, 51, 46, 47, 38, 39, 35, 29, 30, 26, 23, 17, 18	 5, 6, 7, 44, 45, 41, 42, 43, 37, 34, 28, 24, 20, 21, 19, 13, 14	57, 8, 52, 53, 54, 55, 48, 50, 40, 36, 32, 33, 31, 25, 22, 16, 12	49, 27, 15	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
96	10, 4, 6, 52, 54, 50, 42, 37, 38, 35, 28, 29, 26, 27, 22, 18, 13	 56, 9, 7, 53, 55, 48, 41, 36, 32, 33, 31, 25, 20, 21, 23, 16, 17	57, 8, 11, 49, 51, 44, 45, 46, 47, 40, 39, 34, 30, 24, 19, 12, 15 	5, 43, 14	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
97	56, 5, 6, 53, 48, 46, 41, 42, 36, 37, 34, 24, 20, 21, 16, 19, 13	49, 50, 51, 44, 45, 43, 39, 33, 35, 29, 30, 25, 27, 18, 12, 14, 15	57, 8, 9, 10, 11, 7, 52, 54, 55, 40, 38, 32, 28, 26, 22, 23, 17	4, 47, 31	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
98	8, 4, 53, 55, 48, 42, 37, 38, 33, 34, 35, 30, 26, 20, 18, 13, 15	 10, 11, 5, 6, 49, 50, 40, 41, 36, 32, 29, 31, 24, 27, 21, 17, 19	57, 9, 52, 54, 44, 45, 46, 47, 43, 39, 28, 25, 22, 23, 16, 12, 14 	56, 7, 51	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
99	56, 10, 11, 52, 48, 49, 45, 43, 36, 37, 33, 34, 20, 23, 17, 18, 19	5, 6, 55, 51, 47, 40, 42, 38, 32, 35, 28, 29, 30, 31, 21, 22, 14	57, 8, 9, 4, 7, 53, 54, 50, 46, 41, 39, 24, 25, 26, 27, 12, 13	44, 16, 15	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
100	56, 4, 53, 54, 49, 51, 46, 43, 37, 32, 33, 28, 31, 25, 26, 21, 18	6, 52, 48, 47, 40, 41, 36, 38, 34, 35, 29, 30, 23, 16, 19, 13, 15	 57, 8, 9, 10, 11, 7, 55, 50, 45, 42, 39, 27, 20, 22, 17, 12, 14	5, 44, 24	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
101	 11, 5, 6, 54, 49, 50, 43, 38, 39, 33, 34, 30, 26, 23, 16, 17, 15	9, 10, 52, 53, 55, 48, 51, 36, 32, 35, 28, 24, 25, 20, 19, 12, 14	57, 4, 7, 44, 45, 46, 47, 40, 41, 42, 37, 29, 31, 27, 21, 18, 13	56, 8, 22	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
102	7, 53, 48, 50, 47, 41, 36, 35, 29, 30, 20, 21, 17, 18, 13, 14, 15 	 56, 5, 54, 46, 40, 42, 37, 38, 39, 32, 34, 28, 24, 26, 27, 23, 19	57, 8, 9, 10, 11, 4, 6, 55, 49, 51, 45, 43, 33, 31, 22, 16, 12	52, 44, 25	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
103	 56, 10, 5, 53, 55, 46, 41, 36, 39, 32, 30, 24, 25, 23, 17, 12, 13 	 8, 4, 6, 44, 45, 47, 40, 42, 37, 38, 35, 28, 29, 27, 20, 16, 14	57, 9, 11, 7, 54, 48, 49, 50, 51, 43, 33, 31, 26, 22, 18, 19, 15	52, 34, 21	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
104	9, 6, 7, 54, 51, 44, 45, 46, 42, 37, 39, 33, 28, 26, 21, 12, 14	56, 11, 4, 52, 53, 55, 48, 40, 43, 36, 32, 34, 29, 24, 27, 23, 13	57, 8, 5, 49, 50, 47, 41, 38, 35, 30, 31, 25, 16, 17, 18, 19, 15	10, 20, 22	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
105	 11, 4, 6, 54, 49, 47, 42, 43, 36, 37, 38, 32, 29, 30, 21, 19, 12 	 56, 10, 53, 55, 48, 51, 46, 41, 39, 33, 35, 28, 31, 23, 16, 13, 14 	57, 9, 5, 52, 50, 44, 45, 40, 34, 24, 25, 26, 27, 20, 22, 18, 15	8, 7, 17	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
106	56, 8, 11, 6, 7, 48, 44, 45, 46, 42, 39, 35, 29, 25, 16, 17, 15 	 9, 10, 52, 53, 55, 49, 50, 47, 40, 41, 38, 33, 34, 30, 31, 26, 13 	57, 4, 54, 51, 43, 36, 32, 28, 24, 27, 20, 21, 22, 23, 19, 12, 14	 5, 37, 18	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
107	9, 10, 5, 7, 53, 48, 49, 47, 42, 28, 29, 30, 25, 22, 17, 19, 15	56, 11, 6, 54, 50, 44, 45, 43, 36, 37, 38, 39, 26, 21, 23, 18, 14	57, 8, 4, 55, 51, 46, 41, 32, 33, 34, 35, 31, 24, 27, 20, 16, 13 	52, 40, 12	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
108	8, 4, 52, 55, 47, 36, 37, 39, 34, 35, 28, 24, 25, 20, 18, 13, 15	56, 9, 11, 53, 48, 49, 50, 51, 33, 29, 30, 27, 21, 22, 16, 19, 14	57, 10, 5, 6, 54, 45, 46, 40, 41, 42, 43, 38, 31, 26, 23, 17, 12	7, 44, 32	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
109	56, 55, 49, 45, 47, 40, 39, 33, 29, 30, 27, 22, 16, 17, 12, 13, 14	4, 5, 7, 53, 54, 48, 50, 44, 46, 41, 42, 32, 28, 26, 20, 21, 23 	57, 8, 9, 10, 11, 52, 51, 43, 36, 34, 35, 31, 24, 25, 18, 19, 15	 6, 38, 37	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
110	56, 11, 4, 5, 53, 45, 40, 37, 39, 35, 28, 24, 27, 22, 16, 18, 13	9, 10, 6, 55, 44, 47, 41, 42, 43, 36, 32, 31, 26, 21, 17, 19, 12	57, 8, 7, 54, 48, 49, 50, 51, 46, 38, 34, 30, 25, 20, 23, 14, 15	 52, 33, 29	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
111	 8, 4, 6, 7, 55, 51, 45, 37, 38, 33, 34, 35, 30, 25, 22, 16, 13	56, 9, 5, 54, 48, 49, 44, 46, 36, 28, 31, 26, 21, 17, 18, 12, 14	57, 10, 11, 53, 50, 47, 40, 41, 42, 43, 39, 29, 24, 27, 20, 19, 15	52, 32, 23	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
112	56, 9, 52, 53, 48, 45, 46, 40, 38, 34, 35, 30, 25, 20, 17, 19, 15 	10, 11, 54, 55, 49, 50, 43, 37, 39, 33, 31, 24, 26, 21, 22, 12, 13 	57, 8, 4, 5, 6, 7, 51, 47, 41, 42, 36, 32, 28, 27, 16, 18, 14	44, 29, 23	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
113	8, 4, 5, 50, 41, 38, 39, 32, 33, 34, 30, 31, 24, 25, 20, 16, 15	 56, 9, 10, 6, 7, 48, 49, 45, 46, 42, 43, 37, 27, 22, 12, 13, 14 	57, 11, 52, 53, 54, 55, 44, 47, 40, 36, 35, 28, 26, 21, 17, 18, 19 	51, 29, 23	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
114	56, 8, 6, 7, 53, 50, 46, 47, 42, 35, 28, 29, 24, 27, 17, 18, 13 	10, 5, 49, 51, 45, 40, 41, 32, 31, 25, 21, 22, 23, 16, 19, 12, 15	57, 9, 11, 4, 52, 54, 48, 44, 43, 36, 37, 38, 39, 33, 34, 26, 14	55, 30, 20	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
115	6, 52, 55, 48, 49, 50, 44, 45, 40, 37, 31, 24, 27, 20, 23, 19, 13	56, 4, 46, 41, 36, 39, 32, 33, 34, 35, 29, 30, 26, 21, 16, 18, 12	 57, 8, 9, 10, 11, 5, 53, 54, 51, 47, 42, 43, 38, 25, 22, 14, 15 	7, 28, 17	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
116	 11, 52, 48, 49, 51, 44, 45, 42, 37, 32, 28, 27, 20, 22, 19, 12, 14 	9, 10, 53, 50, 40, 41, 38, 33, 35, 30, 31, 25, 23, 17, 18, 13, 15	57, 8, 4, 5, 6, 7, 54, 55, 47, 36, 39, 34, 29, 24, 26, 21, 16	56, 46, 43	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
117	56, 10, 11, 52, 49, 50, 45, 46, 43, 34, 31, 24, 20, 22, 17, 13, 14	 8, 54, 55, 48, 47, 36, 38, 39, 28, 29, 25, 26, 27, 21, 23, 18, 12	57, 4, 5, 6, 7, 53, 51, 44, 40, 41, 37, 32, 33, 35, 16, 19, 15	 9, 42, 30	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
118	8, 10, 53, 49, 40, 42, 39, 34, 31, 24, 27, 20, 22, 23, 16, 17, 12	56, 11, 52, 54, 55, 50, 44, 45, 36, 38, 32, 33, 28, 30, 25, 13, 14	57, 9, 4, 5, 6, 7, 48, 51, 47, 41, 43, 37, 35, 29, 26, 18, 15	46, 21, 19	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
119	10, 4, 7, 52, 49, 51, 46, 36, 38, 34, 28, 29, 24, 27, 20, 16, 13	56, 8, 5, 53, 54, 48, 50, 45, 37, 32, 26, 21, 22, 17, 19, 14, 15	57, 9, 6, 55, 44, 40, 41, 42, 43, 39, 33, 35, 30, 25, 23, 18, 12	11, 47, 31	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
120	56, 8, 48, 49, 51, 44, 42, 43, 36, 37, 29, 24, 27, 22, 23, 18, 12	 9, 4, 6, 52, 54, 45, 41, 38, 39, 28, 30, 25, 20, 17, 19, 13, 14	57, 11, 5, 53, 55, 50, 46, 47, 40, 32, 33, 34, 35, 31, 26, 16, 15	10, 7, 21	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
121	 10, 48, 49, 50, 44, 45, 47, 41, 42, 37, 38, 35, 29, 25, 23, 19, 14	4, 6, 7, 51, 46, 40, 43, 36, 32, 34, 28, 30, 24, 26, 20, 22, 16	57, 8, 9, 11, 5, 52, 53, 54, 55, 33, 31, 27, 21, 17, 18, 12, 15	56, 39, 13	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
122	56, 10, 11, 4, 7, 52, 54, 40, 39, 32, 33, 28, 25, 16, 18, 19, 12	5, 48, 49, 50, 51, 45, 46, 47, 42, 43, 37, 38, 34, 30, 24, 26, 15 	 57, 8, 9, 6, 55, 44, 41, 36, 35, 29, 31, 20, 21, 22, 23, 13, 14 	53, 27, 17	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
123	7, 52, 53, 54, 50, 46, 47, 40, 43, 36, 38, 32, 33, 28, 23, 16, 15 	 4, 5, 6, 49, 41, 42, 37, 39, 35, 30, 24, 25, 20, 21, 17, 12, 14	57, 8, 9, 10, 11, 48, 51, 44, 45, 34, 29, 31, 26, 27, 22, 19, 13	56, 55, 18	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
124	 10, 11, 50, 51, 46, 47, 36, 37, 38, 33, 29, 26, 27, 23, 16, 17, 12 	 56, 8, 9, 53, 54, 48, 40, 42, 43, 39, 28, 31, 24, 21, 22, 14, 15	57, 4, 5, 6, 7, 52, 55, 44, 45, 41, 32, 35, 30, 25, 20, 18, 19 	49, 34, 13	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
125	56, 4, 6, 48, 50, 51, 47, 40, 42, 36, 39, 30, 24, 23, 18, 14, 15	8, 10, 5, 49, 44, 41, 38, 28, 29, 25, 27, 20, 21, 16, 19, 12, 13	57, 11, 7, 52, 53, 54, 55, 45, 46, 43, 37, 34, 35, 31, 26, 22, 17 	9, 33, 32	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
126	9, 4, 6, 7, 54, 50, 51, 46, 43, 37, 38, 32, 33, 20, 21, 22, 15	 8, 52, 55, 45, 47, 41, 42, 35, 28, 29, 30, 31, 23, 16, 17, 18, 12	57, 10, 11, 5, 49, 44, 40, 36, 39, 34, 24, 25, 26, 27, 19, 13, 14	56, 53, 48	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
127	56, 10, 51, 45, 46, 40, 41, 38, 32, 35, 29, 30, 25, 20, 23, 18, 13 	 8, 11, 54, 55, 50, 42, 43, 37, 39, 33, 34, 24, 27, 22, 16, 12, 14 	 57, 9, 4, 5, 6, 7, 52, 53, 44, 36, 28, 31, 26, 21, 17, 19, 15 	49, 48, 47	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
128	 4, 5, 7, 49, 50, 46, 47, 40, 38, 33, 34, 30, 26, 16, 18, 12, 15 	10, 6, 44, 45, 41, 42, 43, 36, 37, 32, 35, 28, 27, 20, 22, 17, 13	57, 9, 11, 52, 53, 54, 55, 48, 51, 39, 29, 24, 25, 21, 23, 19, 14	56, 8, 31	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
129	11, 52, 54, 44, 45, 47, 42, 37, 39, 33, 28, 31, 27, 20, 21, 23, 18	 56, 8, 53, 50, 51, 46, 40, 43, 38, 32, 34, 24, 22, 16, 19, 12, 14	57, 9, 4, 5, 6, 7, 55, 48, 49, 41, 36, 35, 29, 25, 17, 13, 15	10, 30, 26	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
130	6, 53, 54, 48, 51, 47, 42, 36, 37, 33, 28, 27, 20, 22, 23, 12, 13	56, 7, 52, 49, 50, 46, 40, 43, 39, 32, 30, 24, 25, 26, 21, 14, 15	57, 8, 9, 10, 11, 4, 55, 44, 41, 38, 34, 35, 29, 31, 16, 18, 19	5, 45, 17	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
131	56, 6, 7, 50, 41, 38, 32, 28, 29, 24, 25, 20, 22, 23, 16, 17, 12	5, 54, 48, 51, 44, 45, 47, 42, 43, 37, 39, 33, 30, 26, 27, 14, 15	57, 8, 9, 10, 11, 4, 52, 53, 49, 46, 40, 34, 35, 31, 18, 19, 13	55, 36, 21	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
132	9, 10, 55, 50, 47, 41, 42, 37, 39, 29, 30, 25, 26, 16, 18, 13, 15	56, 8, 52, 53, 54, 44, 43, 32, 33, 34, 31, 24, 27, 20, 17, 19, 12 	57, 11, 4, 5, 6, 7, 45, 46, 40, 36, 38, 35, 28, 21, 22, 23, 14	 51, 48, 49	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
133	8, 10, 5, 6, 7, 53, 55, 49, 51, 41, 43, 38, 34, 31, 24, 22, 14	56, 9, 11, 54, 48, 50, 45, 47, 40, 32, 33, 25, 27, 20, 21, 23, 15	 57, 52, 44, 46, 42, 36, 37, 35, 28, 30, 26, 16, 17, 18, 19, 12, 13	4, 39, 29	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
134	56, 11, 6, 53, 50, 42, 36, 33, 28, 29, 25, 27, 21, 22, 23, 16, 18	9, 4, 5, 7, 52, 49, 41, 43, 38, 39, 34, 26, 20, 12, 13, 14, 15	57, 8, 10, 54, 48, 51, 44, 45, 46, 47, 40, 37, 32, 35, 30, 24, 17	55, 31, 19	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
135	 56, 10, 11, 5, 6, 50, 51, 44, 46, 39, 34, 28, 30, 24, 25, 21, 16	9, 53, 54, 48, 47, 40, 41, 42, 36, 37, 32, 26, 20, 22, 23, 17, 18	57, 8, 7, 52, 55, 45, 43, 38, 33, 35, 29, 31, 19, 12, 13, 14, 15	4, 49, 27	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
136	56, 10, 11, 5, 53, 55, 49, 50, 46, 42, 32, 34, 31, 21, 13, 14, 15 	8, 4, 52, 51, 45, 40, 43, 33, 35, 28, 30, 25, 26, 20, 22, 16, 19	 57, 9, 6, 54, 48, 44, 41, 36, 37, 38, 39, 29, 27, 23, 17, 18, 12 	7, 47, 24	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
137	6, 53, 49, 50, 51, 44, 45, 32, 33, 34, 28, 29, 24, 21, 16, 12, 14	 56, 7, 52, 54, 55, 47, 40, 41, 36, 37, 30, 31, 25, 20, 22, 18, 19	57, 8, 9, 10, 11, 4, 5, 48, 46, 42, 43, 38, 39, 35, 17, 13, 15	26, 27, 23	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
138	 53, 49, 44, 47, 41, 43, 36, 37, 33, 28, 29, 30, 21, 16, 18, 19, 12	 56, 8, 52, 55, 48, 51, 42, 38, 32, 35, 25, 26, 27, 22, 17, 14, 15 	57, 11, 4, 5, 6, 7, 54, 45, 46, 40, 39, 34, 31, 24, 20, 23, 13	10, 9, 50	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
139	6, 48, 51, 42, 43, 36, 37, 39, 34, 35, 29, 30, 25, 27, 21, 19, 13	 56, 8, 4, 5, 7, 49, 50, 44, 45, 46, 47, 40, 31, 24, 20, 23, 15 	57, 9, 10, 11, 52, 53, 54, 55, 32, 33, 28, 26, 22, 16, 18, 12, 14 	41, 38, 17	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
140	10, 4, 7, 55, 48, 43, 36, 38, 32, 33, 28, 24, 25, 23, 16, 18, 14	56, 9, 11, 6, 52, 54, 50, 51, 41, 37, 35, 29, 30, 22, 17, 12, 15	 57, 8, 5, 53, 49, 44, 45, 46, 47, 42, 39, 31, 26, 27, 21, 19, 13	40, 34, 20	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
141	56, 8, 4, 52, 53, 55, 48, 41, 36, 34, 28, 24, 21, 22, 23, 18, 19	 10, 6, 7, 44, 45, 47, 40, 42, 37, 39, 32, 31, 25, 26, 27, 16, 17	57, 9, 11, 50, 51, 46, 43, 38, 33, 35, 29, 30, 20, 12, 13, 14, 15	5, 54, 49	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
142	 10, 6, 7, 54, 49, 44, 42, 43, 36, 38, 29, 30, 24, 20, 16, 17, 14 	 56, 11, 5, 53, 55, 51, 47, 41, 37, 39, 28, 31, 26, 21, 18, 19, 12 	57, 8, 9, 4, 52, 48, 50, 45, 40, 32, 33, 34, 35, 25, 27, 13, 15	46, 23, 22	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
143	 56, 54, 55, 49, 47, 41, 36, 39, 32, 34, 28, 24, 25, 22, 18, 13, 15 	5, 6, 48, 50, 51, 45, 46, 43, 37, 38, 33, 35, 29, 26, 23, 17, 12	57, 8, 9, 10, 11, 4, 53, 44, 40, 42, 30, 31, 27, 20, 21, 16, 14	7, 52, 19	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
144	5, 52, 48, 49, 44, 45, 42, 32, 33, 35, 29, 24, 26, 20, 22, 16, 13	 56, 10, 11, 6, 7, 53, 55, 50, 47, 40, 41, 28, 31, 25, 21, 17, 18	57, 8, 9, 4, 54, 46, 36, 37, 38, 39, 34, 30, 27, 23, 19, 14, 15	51, 43, 12	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
145	56, 9, 4, 6, 7, 54, 51, 44, 41, 42, 37, 29, 26, 27, 17, 18, 19	 11, 5, 53, 55, 48, 46, 47, 40, 38, 34, 35, 28, 24, 20, 21, 22, 16 	57, 8, 52, 49, 50, 45, 43, 36, 39, 32, 31, 25, 23, 12, 13, 14, 15	10, 33, 30	1	0	0	2019-08-07 14:42:34.457	2019-08-07 14:42:34.528
